Body,Name of  Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,03/10/2012,CFADDAY30020807,REDACTED UNDER DP ACT,1092,ATLANTIC SUPPORT (DEVON) LTD,202818,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/10/2012,CFADDAY30020808,REDACTED UNDER DP ACT,910,ATLANTIC SUPPORT (DEVON) LTD,202818,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/10/2012,CFADDAY30020809,REDACTED UNDER DP ACT,577.48,ATLANTIC SUPPORT (DEVON) LTD,202818,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,31/10/2012,CFADDAY30022019,REDACTED UNDER DP ACT,576,ATLANTIC SUPPORT (DEVON) LTD,202818,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/10/2012,CFADRES30068809,REDACTED UNDER DP ACT,4687.72,AUSTIN C-UNDER BARLEY CLOSE R HM,90702,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069485,REDACTED UNDER DP ACT,4687.72,AUSTIN C-UNDER BARLEY CLOSE R HM,90702,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068919,REDACTED UNDER DP ACT,689.74,AVELAND COURT,142843,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069593,REDACTED UNDER DP ACT,689.74,AVELAND COURT,142843,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070269,REDACTED UNDER DP ACT,689.74,AVELAND COURT,142843,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068895,REDACTED UNDER DP ACT,17027.51,AVENS CARE HOMES LTD,118327,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069569,REDACTED UNDER DP ACT,12070.37,AVENS CARE HOMES LTD,118327,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070243,REDACTED UNDER DP ACT,3555.37,AVENS CARE HOMES LTD,118327,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069200,REDACTED UNDER DP ACT,750,AVERLEA RESIDENTIAL HOME,282401,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069872,REDACTED UNDER DP ACT,750,AVERLEA RESIDENTIAL HOME,282401,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070550,REDACTED UNDER DP ACT,750,AVERLEA RESIDENTIAL HOME,282401,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069161,REDACTED UNDER DP ACT,952,AVON LEA NURSING HOME,267854,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069833,REDACTED UNDER DP ACT,952,AVON LEA NURSING HOME,267854,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070511,REDACTED UNDER DP ACT,952,AVON LEA NURSING HOME,267854,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045298,REDACTED UNDER DP ACT,26602.35,AXE VALLEY CARE LTD,202776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045299,REDACTED UNDER DP ACT,20123.28,AXE VALLEY CARE LTD,202776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045300,REDACTED UNDER DP ACT,20414.98,AXE VALLEY CARE LTD,202776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045301,REDACTED UNDER DP ACT,7380.26,AXE VALLEY CARE LTD,202776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,FINEAAD30661602,17882,600.25,AXE VALLEY CARE LTD,202776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM17332103,REDACTED UNDER DP ACT,-635.93,AXE VALLEY CARE LTD,202776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068773,REDACTED UNDER DP ACT,5139.2,BARCHESTER HEALTHCARE HOMES LTD,90416,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069448,REDACTED UNDER DP ACT,14277.99,BARCHESTER HEALTHCARE HOMES LTD,90416,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070123,REDACTED UNDER DP ACT,500,BARCHESTER HEALTHCARE HOMES LTD,90416,,Corporate Services,Expenditure Control Account,EX22,B
18,Devon County Council,31/10/2012,CFADRES30070123,REDACTED UNDER DP ACT,7249.21,BARCHESTER HEALTHCARE HOMES LTD,90416,,People Services,Expenditure Control Account,EX22,B
18,Devon County Council,03/10/2012,CFADRES30068631,REDACTED UNDER DP ACT,2492.46,BARCHESTER HEALTHCARE H-RE MANOR,87581,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069307,REDACTED UNDER DP ACT,3030.17,BARCHESTER HEALTHCARE H-RE MANOR,87581,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30069981,REDACTED UNDER DP ACT,1282.6,BARCHESTER HEALTHCARE H-RE MANOR,87581,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069059,REDACTED UNDER DP ACT,812.9,BARHAM HOUSE NURSING HOME,214737,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069732,REDACTED UNDER DP ACT,812.9,BARHAM HOUSE NURSING HOME,214737,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070409,REDACTED UNDER DP ACT,812.9,BARHAM HOUSE NURSING HOME,214737,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068669,REDACTED UNDER DP ACT,1986.76,BARKER KI & GM T/A DAWN R C H,89142,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069345,REDACTED UNDER DP ACT,1986.76,BARKER KI & GM T/A DAWN R C H,89142,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070019,REDACTED UNDER DP ACT,1986.76,BARKER KI & GM T/A DAWN R C H,89142,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADDAY30021345,REDACTED UNDER DP ACT,960,BARN PARK RESIDENTIAL HOME,89354,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068686,REDACTED UNDER DP ACT,11029.79,BARN PARK RESIDENTIAL HOME,89354,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069362,REDACTED UNDER DP ACT,11351.5,BARN PARK RESIDENTIAL HOME,89354,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070036,REDACTED UNDER DP ACT,12498.35,BARN PARK RESIDENTIAL HOME,89354,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068965,REDACTED UNDER DP ACT,753.82,BARNFIELD HOUSE,168283,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069639,REDACTED UNDER DP ACT,753.82,BARNFIELD HOUSE,168283,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070316,REDACTED UNDER DP ACT,753.82,BARNFIELD HOUSE,168283,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068624,REDACTED UNDER DP ACT,7386.16,BARNSTAPLE OLD PEOPLES H A HOSTL,87455,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069300,REDACTED UNDER DP ACT,6243.3,BARNSTAPLE OLD PEOPLES H A HOSTL,87455,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30069974,REDACTED UNDER DP ACT,6243.3,BARNSTAPLE OLD PEOPLES H A HOSTL,87455,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068985,REDACTED UNDER DP ACT,7032.96,BARTON HOUSE RESIDENTIAL HOME,178688,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069659,REDACTED UNDER DP ACT,8882.95,BARTON HOUSE RESIDENTIAL HOME,178688,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070336,REDACTED UNDER DP ACT,8970.1,BARTON HOUSE RESIDENTIAL HOME,178688,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069049,REDACTED UNDER DP ACT,3825.71,BARTON LODGE RESIDENTIAL HOME,207195,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069723,REDACTED UNDER DP ACT,2636.43,BARTON LODGE RESIDENTIAL HOME,207195,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070400,REDACTED UNDER DP ACT,3320,BARTON LODGE RESIDENTIAL HOME,207195,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068847,REDACTED UNDER DP ACT,1682,BASCOMBE COURT,97577,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069522,REDACTED UNDER DP ACT,1682,BASCOMBE COURT,97577,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070198,REDACTED UNDER DP ACT,1682,BASCOMBE COURT,97577,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068762,REDACTED UNDER DP ACT,8097.5,BAXENDALE AM/MRS NB TA AMELIA HS,90280,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069438,REDACTED UNDER DP ACT,8097.5,BAXENDALE AM/MRS NB TA AMELIA HS,90280,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070112,REDACTED UNDER DP ACT,8097.5,BAXENDALE AM/MRS NB TA AMELIA HS,90280,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045431,REDACTED UNDER DP ACT,966.24,BAY CARE GROUP,262868,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045433,REDACTED UNDER DP ACT,578.28,BAY CARE GROUP,262868,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045439,REDACTED UNDER DP ACT,717.36,BAY CARE GROUP,262868,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,22/10/2012,CFADDOM30045454,REDACTED UNDER DP ACT,713.7,BAY CARE GROUP,262868,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069167,REDACTED UNDER DP ACT,952,BAY TREE LODGE,271222,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069839,REDACTED UNDER DP ACT,952,BAY TREE LODGE,271222,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070517,REDACTED UNDER DP ACT,952,BAY TREE LODGE,271222,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068873,REDACTED UNDER DP ACT,10375.22,BE SMART SOUTH WEST LTD,105345,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069548,REDACTED UNDER DP ACT,10375.22,BE SMART SOUTH WEST LTD,105345,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070223,REDACTED UNDER DP ACT,10375.22,BE SMART SOUTH WEST LTD,105345,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068829,REDACTED UNDER DP ACT,11152.42,BEACON COURT,90958,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069504,REDACTED UNDER DP ACT,11152.42,BEACON COURT,90958,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070180,REDACTED UNDER DP ACT,10263.14,BEACON COURT,90958,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068656,REDACTED UNDER DP ACT,15809.48,BEECH HOUSE(EXETER)LTD,89053,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069332,REDACTED UNDER DP ACT,14238.05,BEECH HOUSE(EXETER)LTD,89053,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070006,REDACTED UNDER DP ACT,13154.48,BEECH HOUSE(EXETER)LTD,89053,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069078,REDACTED UNDER DP ACT,1014.6,BEECH LAWN NURSING & RES HOME,226788,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069751,REDACTED UNDER DP ACT,1014.6,BEECH LAWN NURSING & RES HOME,226788,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070428,REDACTED UNDER DP ACT,1014.6,BEECH LAWN NURSING & RES HOME,226788,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068948,REDACTED UNDER DP ACT,731.84,BEECHCROFT CARE HOME,159338,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069622,REDACTED UNDER DP ACT,731.84,BEECHCROFT CARE HOME,159338,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070298,REDACTED UNDER DP ACT,1822.13,BEECHCROFT CARE HOME,159338,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068988,REDACTED UNDER DP ACT,1100,BEECHMOUNT RESIDENTIAL HOME LTD,180408,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069662,REDACTED UNDER DP ACT,1100,BEECHMOUNT RESIDENTIAL HOME LTD,180408,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070339,REDACTED UNDER DP ACT,1100,BEECHMOUNT RESIDENTIAL HOME LTD,180408,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069052,REDACTED UNDER DP ACT,8336.02,BELMONT GRANGE,208839,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069725,REDACTED UNDER DP ACT,8336.02,BELMONT GRANGE,208839,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070402,REDACTED UNDER DP ACT,9206.02,BELMONT GRANGE,208839,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068729,REDACTED UNDER DP ACT,1310.14,BETTERCARE UK LTD,89948,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069405,REDACTED UNDER DP ACT,1310.14,BETTERCARE UK LTD,89948,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070079,REDACTED UNDER DP ACT,1310.14,BETTERCARE UK LTD,89948,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069040,REDACTED UNDER DP ACT,6710.4,BICKLEIGH DOWN CARE HOME,205626,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069714,REDACTED UNDER DP ACT,6221.38,BICKLEIGH DOWN CARE HOME,205626,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070391,REDACTED UNDER DP ACT,6102.81,BICKLEIGH DOWN CARE HOME,205626,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068818,REDACTED UNDER DP ACT,16817.18,BIDNA HOUSE,90844,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069493,REDACTED UNDER DP ACT,15988.8,BIDNA HOUSE,90844,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070169,REDACTED UNDER DP ACT,15988.8,BIDNA HOUSE,90844,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30068732,REDACTED UNDER DP ACT,10570.4,BINDON CARE LTD,89979,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069408,REDACTED UNDER DP ACT,10570.4,BINDON CARE LTD,89979,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070082,REDACTED UNDER DP ACT,10570.4,BINDON CARE LTD,89979,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069154,REDACTED UNDER DP ACT,1180,BIRCHAMS GRANGE,264870,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069826,REDACTED UNDER DP ACT,1180,BIRCHAMS GRANGE,264870,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070504,REDACTED UNDER DP ACT,1180,BIRCHAMS GRANGE,264870,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/10/2012,CFADRES30069212,REDACTED UNDER DP ACT,1555.58,BLOSSOM FIELDS,285993,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/10/2012,CFADRES30069884,REDACTED UNDER DP ACT,1555.58,BLOSSOM FIELDS,285993,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,31/10/2012,CFADRES30070562,REDACTED UNDER DP ACT,1555.58,BLOSSOM FIELDS,285993,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045038,REDACTED UNDER DP ACT,598.08,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045044,REDACTED UNDER DP ACT,911.36,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045045,REDACTED UNDER DP ACT,996.8,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045046,REDACTED UNDER DP ACT,722.68,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045053,REDACTED UNDER DP ACT,528.36,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045057,REDACTED UNDER DP ACT,517.65,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045058,REDACTED UNDER DP ACT,771.12,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045062,REDACTED UNDER DP ACT,542.64,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045075,REDACTED UNDER DP ACT,714,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045076,REDACTED UNDER DP ACT,799.68,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045091,REDACTED UNDER DP ACT,542.64,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045092,REDACTED UNDER DP ACT,1799.28,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045095,REDACTED UNDER DP ACT,2356.72,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,15/10/2012,CFADDOM30045098,REDACTED UNDER DP ACT,599.76,BLUEBIRD CARE (NEWTON ABBOT),237624,,People Services,Care Spot - Private (3rd),5701,B
