Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
01/04/2019,CFADDOM17903258,REDACTED UNDER DP ACT,-18130.8,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM17903259,REDACTED UNDER DP ACT,-16004.17,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM17903260,REDACTED UNDER DP ACT,-16513.15,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM17903261,REDACTED UNDER DP ACT,-23582.14,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM17903262,REDACTED UNDER DP ACT,-2409.4,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066389,REDACTED UNDER DP ACT,27397.65,MIHOMECARE LTD,210505,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
01/04/2019,CFADDOM34066390,REDACTED UNDER DP ACT,25355.8,MIHOMECARE LTD,210505,,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066391,REDACTED UNDER DP ACT,18449.4,MIHOMECARE LTD,210505,,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066392,REDACTED UNDER DP ACT,35443.84,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066393,REDACTED UNDER DP ACT,37093.17,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066394,REDACTED UNDER DP ACT,30671.66,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066395,REDACTED UNDER DP ACT,28801.87,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066396,REDACTED UNDER DP ACT,26403.18,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066397,REDACTED UNDER DP ACT,23501.78,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066398,REDACTED UNDER DP ACT,29353.51,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066399,REDACTED UNDER DP ACT,27672.27,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066400,REDACTED UNDER DP ACT,20951.47,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066401,REDACTED UNDER DP ACT,24948.04,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066402,REDACTED UNDER DP ACT,29675.44,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066403,REDACTED UNDER DP ACT,28496.71,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066404,REDACTED UNDER DP ACT,29505.44,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066405,REDACTED UNDER DP ACT,27299.26,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066406,REDACTED UNDER DP ACT,26155.81,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066407,REDACTED UNDER DP ACT,29721.9,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066408,REDACTED UNDER DP ACT,31047.39,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066409,REDACTED UNDER DP ACT,31275.69,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066410,REDACTED UNDER DP ACT,28225.4,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066411,REDACTED UNDER DP ACT,26738.68,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066412,REDACTED UNDER DP ACT,28350.74,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066413,REDACTED UNDER DP ACT,26346.15,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066414,REDACTED UNDER DP ACT,21333.38,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066415,REDACTED UNDER DP ACT,25456.23,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066416,REDACTED UNDER DP ACT,30889.72,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066417,REDACTED UNDER DP ACT,26824.84,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066418,REDACTED UNDER DP ACT,18552.73,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066419,REDACTED UNDER DP ACT,37374.76,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066420,REDACTED UNDER DP ACT,27613.03,NORTHERN DEVON HEALTHCARE TRUST,258329,654933903,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
01/04/2019,CFADDOM34066421,REDACTED UNDER DP ACT,25001.77,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066422,REDACTED UNDER DP ACT,27126.98,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066423,REDACTED UNDER DP ACT,29779.24,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066424,REDACTED UNDER DP ACT,28986.88,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066425,REDACTED UNDER DP ACT,30440.3,MEARS CARE LTD,326201,682002758,Adult Care & Health,Individualised Support - Private (3rd),5706,B
01/04/2019,CFADDOM34066426,REDACTED UNDER DP ACT,25644.92,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066427,REDACTED UNDER DP ACT,28231.4,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066428,REDACTED UNDER DP ACT,35324.14,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066429,REDACTED UNDER DP ACT,20787.72,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066430,REDACTED UNDER DP ACT,45361.06,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066431,REDACTED UNDER DP ACT,30634.8,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066432,REDACTED UNDER DP ACT,21398.3,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066433,REDACTED UNDER DP ACT,25760.92,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066434,REDACTED UNDER DP ACT,24463.68,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066435,REDACTED UNDER DP ACT,39518.88,MEARS CARE LTD,326201,682002758,Adult Care & Health,Individualised Support - Private (3rd),5706,B
01/04/2019,CFADDOM34066436,REDACTED UNDER DP ACT,32528.6,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066437,REDACTED UNDER DP ACT,23971.62,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066438,REDACTED UNDER DP ACT,25194.98,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066439,REDACTED UNDER DP ACT,26462.59,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066440,REDACTED UNDER DP ACT,32208.62,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066441,REDACTED UNDER DP ACT,25603.52,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066442,REDACTED UNDER DP ACT,32540.32,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066443,REDACTED UNDER DP ACT,33469.18,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066444,REDACTED UNDER DP ACT,24517.76,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066445,REDACTED UNDER DP ACT,24206.96,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066446,REDACTED UNDER DP ACT,38836.8,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066447,REDACTED UNDER DP ACT,45575.8,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066448,REDACTED UNDER DP ACT,35945.24,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066449,REDACTED UNDER DP ACT,33957,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066450,REDACTED UNDER DP ACT,28918.92,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066451,REDACTED UNDER DP ACT,37180.32,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066452,REDACTED UNDER DP ACT,27910.4,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066453,REDACTED UNDER DP ACT,23943.6,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066454,REDACTED UNDER DP ACT,37565.96,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066455,REDACTED UNDER DP ACT,24318.7,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066456,REDACTED UNDER DP ACT,27570.4,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066457,REDACTED UNDER DP ACT,20975.6,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066458,REDACTED UNDER DP ACT,21079.52,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066459,REDACTED UNDER DP ACT,31770.08,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066460,REDACTED UNDER DP ACT,25883.72,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066461,REDACTED UNDER DP ACT,23354.7,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066462,REDACTED UNDER DP ACT,29227.36,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066463,REDACTED UNDER DP ACT,29417.6,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066464,REDACTED UNDER DP ACT,30378.66,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066465,REDACTED UNDER DP ACT,27918.72,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066466,REDACTED UNDER DP ACT,23370.52,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066467,REDACTED UNDER DP ACT,28740.16,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066468,REDACTED UNDER DP ACT,39185.34,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066469,REDACTED UNDER DP ACT,31193.88,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066470,REDACTED UNDER DP ACT,29380.1,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066471,REDACTED UNDER DP ACT,34980.96,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066472,REDACTED UNDER DP ACT,28497.1,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066473,REDACTED UNDER DP ACT,30583.54,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066474,REDACTED UNDER DP ACT,35295.5,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066475,REDACTED UNDER DP ACT,29760.68,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066476,REDACTED UNDER DP ACT,25232.82,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066477,REDACTED UNDER DP ACT,20969.78,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066478,REDACTED UNDER DP ACT,35782.16,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066479,REDACTED UNDER DP ACT,30602.76,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066480,REDACTED UNDER DP ACT,32196.96,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066481,REDACTED UNDER DP ACT,25505.6,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066482,REDACTED UNDER DP ACT,30169.4,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066483,REDACTED UNDER DP ACT,29584.64,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066484,REDACTED UNDER DP ACT,27074.4,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066485,REDACTED UNDER DP ACT,25649.92,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066486,REDACTED UNDER DP ACT,27714.72,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066487,REDACTED UNDER DP ACT,19487.36,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066488,REDACTED UNDER DP ACT,34873.94,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066489,REDACTED UNDER DP ACT,26742.9,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066490,REDACTED UNDER DP ACT,27319.32,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066491,REDACTED UNDER DP ACT,32075.76,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066492,REDACTED UNDER DP ACT,27645.12,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066493,REDACTED UNDER DP ACT,32340.8,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066494,REDACTED UNDER DP ACT,30930.24,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066495,REDACTED UNDER DP ACT,636.92,DEVON SHELTERED HOMES TRUST,16142,441253775,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066496,REDACTED UNDER DP ACT,636.92,DEVON SHELTERED HOMES TRUST,16142,441253775,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066497,REDACTED UNDER DP ACT,636.92,DEVON SHELTERED HOMES TRUST,16142,441253775,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066498,REDACTED UNDER DP ACT,4598.4,SENSE,76729,524704461,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066499,REDACTED UNDER DP ACT,4546.64,SENSE,76729,524704461,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066500,REDACTED UNDER DP ACT,4598.4,SENSE,76729,524704461,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066501,REDACTED UNDER DP ACT,588.32,SENSE,76729,524704461,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066502,REDACTED UNDER DP ACT,6622.04,SEEABILITY,84671,235566158,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066506,REDACTED UNDER DP ACT,669.48,UNITED RESPONSE,86977,,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066508,REDACTED UNDER DP ACT,669.48,UNITED RESPONSE,86977,,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066512,REDACTED UNDER DP ACT,771.56,UNITED RESPONSE,86977,,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066515,REDACTED UNDER DP ACT,6409,WESTCOUNTRY HOME CARE,90440,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
01/04/2019,CFADDOM34066516,REDACTED UNDER DP ACT,6120,WESTCOUNTRY HOME CARE,90440,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
01/04/2019,CFADDOM34066517,REDACTED UNDER DP ACT,4827.79,QUAY CARE (NORTH DEVON) LTD,91406,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
01/04/2019,CFADDOM34066519,REDACTED UNDER DP ACT,1515.64,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066522,REDACTED UNDER DP ACT,591.27,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Care Spot - Private (3rd),5701,B
01/04/2019,CFADDOM34066524,REDACTED UNDER DP ACT,3544.32,ACTIVE ASSISTANCE,170729,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066525,REDACTED UNDER DP ACT,4184.04,THE WHEEL HOUSE,194478,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066526,REDACTED UNDER DP ACT,1008,THE WHEEL HOUSE,194478,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066527,REDACTED UNDER DP ACT,836.64,THE WHEEL HOUSE,194478,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066528,REDACTED UNDER DP ACT,3867.36,THE WHEEL HOUSE,194478,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066529,REDACTED UNDER DP ACT,1456.16,THE WHEEL HOUSE,194478,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
01/04/2019,CFADDOM34066531,REDACTED UNDER DP ACT,545.32,ADVANCE ENABLING ST JOHNS,233033,,Adult Care & Health,Care Spot - Private (3rd),5701,B
