Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,
18,Devon County Council,10/01/2011,CFADDAY18975738,REDACTED UNDER DP ACT,2419.00,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975739,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975740,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975741,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975742,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975743,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975744,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975746,REDACTED UNDER DP ACT,877.00,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975748,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975749,REDACTED UNDER DP ACT,877.00,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975752,REDACTED UNDER DP ACT,2391.50,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976041,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976042,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,FINEAAD19398955,6349B,882.86,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,12/01/2011,FINEXEAD19399299,6387B,2530.47,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,18/01/2011,FINEAAD19399033,6390B,1043.50,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,20/01/2011,FINEAAD19398980,6385B,2211.60,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,24/01/2011,CFADDAY18976604,REDACTED UNDER DP ACT,2289.00,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,24/01/2011,CFADDAY18976605,REDACTED UNDER DP ACT,2236.00,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,24/01/2011,CFADDAY18976606,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,24/01/2011,CFADDAY18976607,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,24/01/2011,CFADDAY18976609,REDACTED UNDER DP ACT,877.00,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976754,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976755,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976756,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976757,REDACTED UNDER DP ACT,598.73,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,FINEXEAD19399401,6421B,874.99,AGENCY ASSISTANCE,87496,754992187,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,04/01/2011,NPSWI19518542,15670,1893.88,AGRIPOWER LTD,247298,,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,12/01/2011,CFADRES19020816,REDACTED UNDER DP ACT,1184.00,AIREDALE NURSING HOME,270602,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021483,REDACTED UNDER DP ACT,1184.00,AIREDALE NURSING HOME,270602,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFSUPP19103188,REDACTED UNDER DP ACT,1546.64,ALABARE CHRISTIAN CARE CENTRES,226086,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,11/01/2011,EXCHEQ19297210,RT/SR/10000756,1455.64,ALAN TODD AND SON LIMITED,15212,141989244,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,11/01/2011,EXCHEQ19297211,RT/SR/10000757,812.42,ALAN TODD AND SON LIMITED,15212,141989244,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,12/01/2011,CFADRES19020184,REDACTED UNDER DP ACT,13205.09,ALBAN HOUSE,87208,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020856,REDACTED UNDER DP ACT,12442.94,ALBAN HOUSE,87208,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020774,REDACTED UNDER DP ACT,1038.20,ALBANY PARK NURSING HOME,256868,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021440,REDACTED UNDER DP ACT,1038.20,ALBANY PARK NURSING HOME,256868,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,04/01/2011,DPMANUAL19176937,77345,1062.60,ALBION CHAIRS LTD,36086,492619124,Corporate Resources,Direct Delivery (DPS),3044,
18,Devon County Council,04/01/2011,DPMANUAL19176938,77346,595.56,ALBION CHAIRS LTD,36086,492619124,Corporate Resources,Direct Delivery (DPS),3044,
18,Devon County Council,06/01/2011,EXCHEQ19295494,I3788,770.00,ALCHEMY SYSTEMS WESTERN LTD,195555,737134634,Children & Younger Persons,Capital Ict Equipment,8330,
18,Devon County Council,12/01/2011,CFADRES19020661,REDACTED UNDER DP ACT,1962.38,ALIAS CHOICE LTD,207479,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021330,REDACTED UNDER DP ACT,1962.38,ALIAS CHOICE LTD,207479,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020679,REDACTED UNDER DP ACT,782.00,ALINTHIA HOUSE,218317,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021347,REDACTED UNDER DP ACT,782.00,ALINTHIA HOUSE,218317,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EARLYRS19193139,EYP0000017178,2531.10,ALL SAINTS PRE SCHOOL (EXMOUTH),65861,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,19/01/2011,EARLYRS19193664,190111AS,6900.00,ALL SAINTS PRE SCHOOL (EXMOUTH),65861,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193718,Aut Depri 50044,608.00,ALL SAINTS PRE SCHOOL (EXMOUTH),65861,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,06/01/2011,EARLYRS19193140,EYP0000017179,4302.87,ALL SAINTS WISE OWLS,29038,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,17/01/2011,DCCS19147573,DDS/Dec10/01001,1227.37,ALLIANCE DISPOSABLES LTD,203516,736619412,Children & Younger Persons,Food Non-Vatable,4401,
18,Devon County Council,12/01/2011,CFADRES19020417,REDACTED UNDER DP ACT,2457.70,ALLIED BACK-UP PROJECT,90897,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021088,REDACTED UNDER DP ACT,2457.70,ALLIED BACK-UP PROJECT,90897,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,19/01/2011,CFADDOM18991405,REDACTED UNDER DP ACT,10120.95,ALLIED HEALTHCARE GROUP,185421,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,19/01/2011,CFADDOM18991383,REDACTED UNDER DP ACT,12306.10,ALLIED HEALTHCARE GROUP LTD,91726,488771383,Adult & Community Services,Dom Care Block,7202,
18,Devon County Council,19/01/2011,CFADDOM18991384,REDACTED UNDER DP ACT,14590.10,ALLIED HEALTHCARE GROUP LTD,91726,488771383,Adult & Community Services,Dom Care Block,7202,
18,Devon County Council,19/01/2011,FINEXEAD19399353,G2128572,820.53,ALLIED HEALTHCARE GROUP LTD,91726,488771383,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,19/01/2011,FINEXEAD19399359,G2133947,752.28,ALLIED HEALTHCARE GROUP LTD,91726,488771383,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,21/01/2011,FINMDAD19399721,G2128573,757.21,ALLIED HEALTHCARE GROUP LTD,91726,488771383,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,27/01/2011,FINEXEAD19399419,G2138814,1612.82,ALLIED HEALTHCARE GROUP LTD,91726,488771383,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,25/01/2011,CYPNMLOC19133356,F.A.-02/01/11,594.80,AL'OMAIR,242879,,Children & Younger Persons,Day Services Other,7715,
18,Devon County Council,12/01/2011,CFADRES19020308,REDACTED UNDER DP ACT,6606.40,ALPHINGTON LODGE RESIDENTIAL HME,89941,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020979,REDACTED UNDER DP ACT,5899.26,ALPHINGTON LODGE RESIDENTIAL HME,89941,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EARLYRS19193141,EYP0000017180,9881.03,ALPHINGTON PRE SCHOOL,35057,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,19/01/2011,EARLYRS19193661,190111APS,1869.84,ALPHINGTON PRE SCHOOL,35057,,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,12/01/2011,CFADRES19020338,REDACTED UNDER DP ACT,915.96,ALPINE LODGE RCH LTD,90255,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021009,REDACTED UNDER DP ACT,915.96,ALPINE LODGE RCH LTD,90255,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020599,REDACTED UNDER DP ACT,7090.62,ALSTON COURT_RESIDENTIAL HOME,182686,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021268,REDACTED UNDER DP ACT,7090.62,ALSTON COURT_RESIDENTIAL HOME,182686,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EDG19201395,5794,4405.88,ALUMINIUM LIGHTING CO LTD,267552,,"Environment, Economy & Culture",Traffic Signals,4381,
18,Devon County Council,18/01/2011,RSOUTH19596505,23555,682.00,ALWAYS CLEANSING LTD,4085,540464070,"Environment, Economy & Culture",Water Charges,3455,
18,Devon County Council,13/01/2011,FINSSCW19417257,PS1019630,750.00,ALZHEIMERS SOCIETY,261219,,Adult & Community Services,Hire / Rent of Rooms / Premises,3692,
18,Devon County Council,26/01/2011,CFSUPP19103123,REDACTED UNDER DP ACT,11673.20,AMBER FOUNDATION THE,121801,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103099,REDACTED UNDER DP ACT,894.48,ANCHOR TRUST (SUTTON),118069,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,11/01/2011,EDG19201421,1087445,918.00,ANDERS ELITE,7008,404624480,"Environment, Economy & Culture",Agency Staff Non Teaching,4851,
18,Devon County Council,11/01/2011,EDG19201422,1087444,994.55,ANDERS ELITE,7008,404624480,"Environment, Economy & Culture",Agency Staff Non Teaching,4851,
18,Devon County Council,19/01/2011,EDG19201535,1088877,881.13,ANDERS ELITE,7008,404624480,"Environment, Economy & Culture",Agency Staff Non Teaching,4851,
18,Devon County Council,19/01/2011,EDG19201536,1088878,960.00,ANDERS ELITE,7008,404624480,"Environment, Economy & Culture",Agency Staff Non Teaching,4851,
18,Devon County Council,19/01/2011,EDG19201537,1088539,673.64,ANDERS ELITE,7008,404624480,"Environment, Economy & Culture",Agency Staff Non Teaching,4851,
18,Devon County Council,19/01/2011,EDG19201538,1088538,692.98,ANDERS ELITE,7008,404624480,"Environment, Economy & Culture",Agency Staff Non Teaching,4851,
18,Devon County Council,24/01/2011,EXCHEQ19297611,3080/27789,900.00,ANDRELL EDUCATION LTD,174804,852969280,Children & Younger Persons,Training Courses/Conf./Exam Fees/Venues,1867,
18,Devon County Council,12/01/2011,CFADDOM18990872,REDACTED UNDER DP ACT,2598.96,ANGEL HOMECARE,210685,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990880,REDACTED UNDER DP ACT,742.56,ANGEL HOMECARE,210685,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990881,REDACTED UNDER DP ACT,856.80,ANGEL HOMECARE,210685,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990896,REDACTED UNDER DP ACT,1285.20,ANGEL HOMECARE,210685,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990898,REDACTED UNDER DP ACT,599.76,ANGEL HOMECARE,210685,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990900,REDACTED UNDER DP ACT,571.20,ANGEL HOMECARE,210685,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADRES19020425,REDACTED UNDER DP ACT,15546.90,ANGELA COURT,90966,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021096,REDACTED UNDER DP ACT,15546.90,ANGELA COURT,90966,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EXCHEQ19295527,273409,1180.20,ANGLO FINANCIAL SERVICES,20204,,Children & Younger Persons,Catering Contractors charges,4466,
18,Devon County Council,12/01/2011,CFADRES19020197,REDACTED UNDER DP ACT,3591.56,ANNING BJ,87559,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020868,REDACTED UNDER DP ACT,3576.18,ANNING BJ,87559,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,DPMANUAL19177134,06 9800937,1876.00,ANTALIS LTD (ARJO UK MERCHANTS),19151,580580335,Corporate Resources,Stationery,3078,
18,Devon County Council,25/01/2011,TRCC19630975,133634,1276.67,APCOA PARKING(UK)LTD,155545,,"Environment, Economy & Culture",Other Disposal Costs,4366,
18,Devon County Council,20/01/2011,FINSSCW19416615,9000599308,9738.09,APETITO LTD,27874,138176066,Adult & Community Services,Mow Frozen - Independant,7104,
18,Devon County Council,20/01/2011,FINSSCW19416706,9000599316/7,9720.49,APETITO LTD,27874,138176066,Adult & Community Services,Mow Frozen - Independant,7104,
18,Devon County Council,20/01/2011,FINSSCW19416828,9000607041/2,9506.44,APETITO LTD,27874,138176066,Adult & Community Services,Mow Frozen - Independant,7104,
18,Devon County Council,20/01/2011,FINSSCW19416973,10030812,1538.20,APETITO LTD,27874,138176066,Adult & Community Services,Debt Write Off,9298,
18,Devon County Council,20/01/2011,FINSSCW19416974,10030882,1121.60,APETITO LTD,27874,138176066,Adult & Community Services,Debt Write Off,9298,
18,Devon County Council,20/01/2011,FINSSCW19417247,9000617459/60,9603.08,APETITO LTD,27874,138176066,Adult & Community Services,Mow Frozen - Independant,7104,
18,Devon County Council,20/01/2011,FINSSCW19417251,10031604,32574.70,APETITO LTD,27874,138176066,Adult & Community Services,Mow Regenerated - Independant,7105,
18,Devon County Council,20/01/2011,FINTBAD19427119,10030888,896.80,APETITO LTD,27874,138176066,Adult & Community Services,Provisions,4451,
18,Devon County Council,20/01/2011,FINTBAD19427120,10030890,1768.86,APETITO LTD,27874,138176066,Adult & Community Services,Provisions,4451,
18,Devon County Council,20/01/2011,FINSSCW17246176,9000599308,-11766.00,APETITO LTD,27874,138176066,Adult & Community Services,Frozen Meal Income (MOW),9263,
18,Devon County Council,20/01/2011,FINSSCW17246182,9000599316/7,-11877.00,APETITO LTD,27874,138176066,Adult & Community Services,Frozen Meal Income (MOW),9263,
18,Devon County Council,20/01/2011,FINSSCW17246184,9000607041/2,-11670.00,APETITO LTD,27874,138176066,Adult & Community Services,Frozen Meal Income (MOW),9263,
18,Devon County Council,20/01/2011,FINSSCW17246194,9000617459/60,-11781.00,APETITO LTD,27874,138176066,Adult & Community Services,Frozen Meal Income (MOW),9263,
18,Devon County Council,10/01/2011,CFADDAY18975909,REDACTED UNDER DP ACT,859.47,APEX CARE SOLUTIONS LTD,180531,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDOM18990537,REDACTED UNDER DP ACT,913.20,APEX CARE SOLUTIONS LTD,180531,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,17/01/2011,CFADDAY18976422,REDACTED UNDER DP ACT,2578.41,APEX CARE SOLUTIONS LTD,180531,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,13/01/2011,EXCHEQ19298348,SI008582,7068.00,APEX COMPUTERS INTERNATIONAL LTD,246867,531871350,Children & Younger Persons,It Equip & Software & Related Exp,4202,
18,Devon County Council,24/01/2011,EXCHEQ19303239,132137,928.91,APEX RADIO SYSTEMS LTD,272953,555844021,Children & Younger Persons,Hsw Act Equipment - all costs,4104,
18,Devon County Council,07/01/2011,FINEAAD19398900,7908,880.75,APPLE APPOINTMENTS LTD,72784,787070110,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,10/01/2011,FINMDAD19399638,7880,482.96,APPLE APPOINTMENTS LTD,72784,787070110,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,17/01/2011,FINMDAD19399723,7916,486.88,APPLE APPOINTMENTS LTD,72784,787070110,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,06/01/2011,EARLYRS19193142,EYP0000017181,4269.24,APPLE BLOSSOM DAY NURSERY LTD,76713,,Children & Younger Persons,Payment To Voluntary Providers,7341,
